user_id,week_start,event_count,distinct_features,days_since_last_activity
user_1127,2026-08-10,0.0,0.0,44
user_1128,2026-06-01,5.0,4.0,0
user_1128,2026-06-08,6.0,4.0,2
user_1128,2026-06-15,8.0,4.0,0
user_1128,2026-06-22,11.0,4.0,1
user_1128,2026-06-29,1.0,1.0,6
user_1128,2026-07-06,0.0,0.0,13
user_1128,2026-07-13,0.0,0.0,20
user_1128,2026-07-20,0.0,0.0,27
user_1128,2026-07-27,0.0,0.0,34
user_1128,2026-08-03,0.0,0.0,41
user_1128,2026-08-10,0.0,0.0,48
user_1129,2025-10-27,1.0,1.0,0
user_1129,2025-11-03,3.0,2.0,0
user_1129,2025-11-10,3.0,3.0,1
user_1129,2025-11-17,4.0,3.0,2
user_1129,2025-11-24,1.0,1.0,6
user_1129,2025-12-01,5.0,4.0,1
user_1129,2025-12-08,9.0,4.0,0
user_1129,2025-12-15,5.0,3.0,3
user_1129,2025-12-22,3.0,2.0,4
user_1129,2025-12-29,2.0,1.0,5
user_1129,2026-01-05,0.0,0.0,12
user_1129,2026-01-12,0.0,0.0,19
user_1129,2026-01-19,0.0,0.0,26
user_1129,2026-01-26,0.0,0.0,33
user_1129,2026-02-02,0.0,0.0,40
user_1129,2026-02-09,0.0,0.0,47
user_1129,2026-02-16,0.0,0.0,54
user_1129,2026-02-23,0.0,0.0,61
user_113,2026-03-02,1.0,1.0,1
user_113,2026-03-09,4.0,3.0,0
user_113,2026-03-16,1.0,1.0,6
user_113,2026-03-23,1.0,1.0,0
user_113,2026-03-30,2.0,2.0,2
user_113,2026-04-06,1.0,1.0,4
user_113,2026-04-13,2.0,1.0,1
user_113,2026-04-20,1.0,1.0,1
user_113,2026-04-27,1.0,1.0,1
user_113,2026-05-04,3.0,2.0,2
user_113,2026-05-11,2.0,2.0,0
user_113,2026-05-18,0.0,0.0,7
user_113,2026-05-25,5.0,4.0,2
user_113,2026-06-01,0.0,0.0,9
user_113,2026-06-08,0.0,0.0,16
user_113,2026-06-15,0.0,0.0,23
user_113,2026-06-22,0.0,0.0,30
user_113,2026-06-29,0.0,0.0,37
user_113,2026-07-06,0.0,0.0,44
user_113,2026-07-13,0.0,0.0,51
user_113,2026-07-20,0.0,0.0,58
user_113,2026-07-27,0.0,0.0,65
user_1130,2025-09-22,3.0,3.0,1
user_1130,2025-09-29,4.0,4.0,2
user_1130,2025-10-06,3.0,2.0,3
user_1130,2025-10-13,4.0,3.0,0
user_1130,2025-10-20,2.0,2.0,1
user_1130,2025-10-27,4.0,2.0,2
user_1130,2025-11-03,3.0,2.0,1
user_1130,2025-11-10,2.0,2.0,2
user_1130,2025-11-17,1.0,1.0,5
user_1130,2025-11-24,0.0,0.0,12
user_1130,2025-12-01,0.0,0.0,19
user_1130,2025-12-08,0.0,0.0,26
user_1130,2025-12-15,0.0,0.0,33
user_1130,2025-12-22,0.0,0.0,40
user_1130,2025-12-29,0.0,0.0,47
user_1130,2026-01-05,0.0,0.0,54
user_1130,2026-01-12,0.0,0.0,61
user_1131,2026-03-30,0.0,0.0,1
user_1131,2026-04-06,2.0,2.0,5
user_1131,2026-04-13,1.0,1.0,2
user_1131,2026-04-20,3.0,3.0,4
user_1131,2026-04-27,2.0,2.0,5
user_1131,2026-05-04,3.0,3.0,1
user_1131,2026-05-11,3.0,3.0,0
user_1131,2026-05-18,2.0,2.0,0
user_1131,2026-05-25,3.0,1.0,2
user_1131,2026-06-01,3.0,2.0,0
user_1131,2026-06-08,2.0,2.0,4
user_1131,2026-06-15,0.0,0.0,11
user_1131,2026-06-22,0.0,0.0,18
user_1131,2026-06-29,0.0,0.0,25
user_1131,2026-07-06,0.0,0.0,32
user_1131,2026-07-13,0.0,0.0,39
user_1131,2026-07-20,0.0,0.0,46
user_1131,2026-07-27,0.0,0.0,53
user_1131,2026-08-03,0.0,0.0,60
user_1132,2025-09-15,0.0,0.0,1
user_1132,2025-09-22,5.0,3.0,0
user_1132,2025-09-29,6.0,3.0,0
user_1132,2025-10-06,2.0,2.0,0
user_1132,2025-10-13,4.0,3.0,0
user_1132,2025-10-20,0.0,0.0,7
user_1132,2025-10-27,0.0,0.0,14
user_1132,2025-11-03,0.0,0.0,21
user_1132,2025-11-10,0.0,0.0,28
user_1132,2025-11-17,0.0,0.0,35
user_1132,2025-11-24,0.0,0.0,42
user_1132,2025-12-01,0.0,0.0,49
user_1132,2025-12-08,0.0,0.0,56
user_1132,2025-12-15,0.0,0.0,63
user_1133,2026-05-04,8.0,3.0,0
user_1133,2026-05-11,6.0,2.0,0
user_1133,2026-05-18,8.0,4.0,0
user_1133,2026-05-25,0.0,0.0,7
user_1133,2026-06-01,0.0,0.0,14
user_1133,2026-06-08,0.0,0.0,21
user_1133,2026-06-15,0.0,0.0,28
user_1133,2026-06-22,0.0,0.0,35
user_1133,2026-06-29,0.0,0.0,42
user_1133,2026-07-06,0.0,0.0,49
user_1133,2026-07-13,0.0,0.0,56
user_1133,2026-07-20,0.0,0.0,63
user_1134,2026-04-20,1.0,1.0,1
user_1134,2026-04-27,11.0,4.0,0
user_1134,2026-05-04,2.0,2.0,3
user_1134,2026-05-11,6.0,3.0,0
user_1134,2026-05-18,2.0,2.0,5
user_1134,2026-05-25,0.0,0.0,12
user_1134,2026-06-01,0.0,0.0,19
user_1134,2026-06-08,0.0,0.0,26
user_1134,2026-06-15,0.0,0.0,33
user_1134,2026-06-22,0.0,0.0,40
user_1134,2026-06-29,0.0,0.0,47
user_1134,2026-07-06,0.0,0.0,54
user_1134,2026-07-13,0.0,0.0,61
user_1135,2025-09-15,0.0,0.0,3
user_1135,2025-09-22,1.0,1.0,6
user_1135,2025-09-29,0.0,0.0,13
user_1135,2025-10-06,3.0,2.0,1
user_1135,2025-10-13,0.0,0.0,8
user_1135,2025-10-20,2.0,1.0,1
user_1135,2025-10-27,1.0,1.0,0
user_1135,2025-11-03,0.0,0.0,7
user_1135,2025-11-10,0.0,0.0,14
user_1135,2025-11-17,0.0,0.0,21
user_1135,2025-11-24,2.0,2.0,5
user_1135,2025-12-01,0.0,0.0,12
user_1135,2025-12-08,0.0,0.0,19
user_1135,2025-12-15,0.0,0.0,26
user_1135,2025-12-22,2.0,2.0,3
user_1135,2025-12-29,0.0,0.0,10
user_1135,2026-01-05,0.0,0.0,17
user_1135,2026-01-12,0.0,0.0,24
user_1135,2026-01-19,2.0,1.0,1
user_1135,2026-01-26,2.0,2.0,0
user_1135,2026-02-02,0.0,0.0,7
user_1135,2026-02-09,2.0,2.0,1
user_1135,2026-02-16,3.0,2.0,0
user_1135,2026-02-23,3.0,2.0,2
user_1135,2026-03-02,0.0,0.0,9
user_1135,2026-03-09,4.0,2.0,2
user_1135,2026-03-16,3.0,3.0,0
user_1135,2026-03-23,0.0,0.0,7
user_1135,2026-03-30,0.0,0.0,14
user_1135,2026-04-06,0.0,0.0,21
user_1135,2026-04-13,0.0,0.0,28
user_1135,2026-04-20,0.0,0.0,35
user_1135,2026-04-27,0.0,0.0,42
user_1135,2026-05-04,0.0,0.0,49
user_1135,2026-05-11,0.0,0.0,56
user_1135,2026-05-18,0.0,0.0,63
user_1136,2026-03-16,2.0,2.0,0
user_1136,2026-03-23,1.0,1.0,0
user_1136,2026-03-30,1.0,1.0,4
user_1136,2026-04-06,2.0,2.0,3
user_1136,2026-04-13,2.0,2.0,3
user_1136,2026-04-20,3.0,2.0,1
user_1136,2026-04-27,2.0,2.0,4
user_1136,2026-05-04,0.0,0.0,11
user_1136,2026-05-11,0.0,0.0,18
user_1136,2026-05-18,3.0,2.0,0
user_1136,2026-05-25,1.0,1.0,0
user_1136,2026-06-01,2.0,2.0,1
user_1136,2026-06-08,0.0,0.0,8
user_1136,2026-06-15,0.0,0.0,15
user_1136,2026-06-22,0.0,0.0,22
user_1136,2026-06-29,0.0,0.0,29
user_1136,2026-07-06,0.0,0.0,36
user_1136,2026-07-13,0.0,0.0,43
user_1136,2026-07-20,0.0,0.0,50
user_1136,2026-07-27,0.0,0.0,57
user_1136,2026-08-03,0.0,0.0,64
user_1137,2025-08-11,1.0,1.0,0
user_1137,2025-08-18,2.0,2.0,3
user_1137,2025-08-25,4.0,3.0,0
user_1137,2025-09-01,4.0,3.0,2
user_1137,2025-09-08,2.0,2.0,5
user_1137,2025-09-15,3.0,2.0,2
user_1137,2025-09-22,4.0,2.0,0
user_1137,2025-09-29,1.0,1.0,3
user_1137,2025-10-06,2.0,2.0,5
user_1137,2025-10-13,0.0,0.0,12
user_1137,2025-10-20,0.0,0.0,19
user_1137,2025-10-27,0.0,0.0,26
user_1137,2025-11-03,0.0,0.0,33
user_1137,2025-11-10,0.0,0.0,40
user_1137,2025-11-17,0.0,0.0,47
user_1137,2025-11-24,0.0,0.0,54
user_1137,2025-12-01,0.0,0.0,61
user_1138,2026-01-26,2.0,2.0,0
user_1138,2026-02-02,7.0,4.0,1
user_1138,2026-02-09,12.0,4.0,0
user_1138,2026-02-16,6.0,3.0,5
user_1138,2026-02-23,0.0,0.0,12
user_1138,2026-03-02,0.0,0.0,19
user_1138,2026-03-09,0.0,0.0,26
user_1138,2026-03-16,0.0,0.0,33
user_1138,2026-03-23,0.0,0.0,40
user_1138,2026-03-30,0.0,0.0,47
user_1138,2026-04-06,0.0,0.0,54
user_1138,2026-04-13,0.0,0.0,61
user_1139,2026-04-20,0.0,0.0,0
user_1139,2026-04-27,2.0,2.0,0
user_1139,2026-05-04,5.0,2.0,2
user_1139,2026-05-11,2.0,1.0,1
user_1139,2026-05-18,1.0,1.0,5
user_1139,2026-05-25,4.0,2.0,3
user_1139,2026-06-01,2.0,1.0,2
user_1139,2026-06-08,3.0,1.0,0
user_1139,2026-06-15,0.0,0.0,7
user_1139,2026-06-22,1.0,1.0,3
user_1139,2026-06-29,2.0,2.0,2
user_1139,2026-07-06,0.0,0.0,9
user_1139,2026-07-13,0.0,0.0,16
user_1139,2026-07-20,0.0,0.0,23
user_1139,2026-07-27,0.0,0.0,30
user_1139,2026-08-03,0.0,0.0,37
user_1139,2026-08-10,0.0,0.0,44
user_114,2026-01-12,1.0,1.0,1
user_114,2026-01-19,3.0,2.0,3
user_114,2026-01-26,4.0,3.0,1
user_114,2026-02-02,1.0,1.0,4
user_114,2026-02-09,3.0,1.0,2
user_114,2026-02-16,4.0,3.0,0
user_114,2026-02-23,1.0,1.0,6
user_114,2026-03-02,1.0,1.0,4
user_114,2026-03-09,2.0,2.0,0
user_114,2026-03-16,1.0,1.0,1
user_114,2026-03-23,1.0,1.0,1
user_114,2026-03-30,1.0,1.0,4
user_114,2026-04-06,2.0,1.0,2
user_114,2026-04-13,2.0,2.0,2
user_114,2026-04-20,0.0,0.0,9
user_114,2026-04-27,0.0,0.0,16
user_114,2026-05-04,0.0,0.0,23
user_114,2026-05-11,0.0,0.0,30
user_114,2026-05-18,0.0,0.0,37
user_114,2026-05-25,0.0,0.0,44
user_114,2026-06-01,0.0,0.0,51
user_114,2026-06-08,0.0,0.0,58
user_114,2026-06-15,0.0,0.0,65
user_1140,2026-04-06,0.0,0.0,0
user_1140,2026-04-13,0.0,0.0,7
user_1140,2026-04-20,1.0,1.0,1
user_1140,2026-04-27,3.0,3.0,0
user_1140,2026-05-04,0.0,0.0,7
user_1140,2026-05-11,2.0,2.0,0
user_1140,2026-05-18,1.0,1.0,4
user_1140,2026-05-25,3.0,2.0,0
user_1140,2026-06-01,0.0,0.0,7
user_1140,2026-06-08,2.0,2.0,1
user_1140,2026-06-15,1.0,1.0,0
user_1140,2026-06-22,2.0,2.0,4
user_1140,2026-06-29,1.0,1.0,5
user_1140,2026-07-06,0.0,0.0,12
user_1140,2026-07-13,2.0,1.0,1
user_1140,2026-07-20,0.0,0.0,8
user_1140,2026-07-27,0.0,0.0,15
user_1140,2026-08-03,0.0,0.0,22
user_1140,2026-08-10,0.0,0.0,29
user_1141,2025-12-22,3.0,2.0,1
user_1141,2025-12-29,4.0,4.0,0
user_1141,2026-01-05,4.0,2.0,0
user_1141,2026-01-12,7.0,3.0,0
user_1141,2026-01-19,3.0,1.0,0
user_1141,2026-01-26,4.0,3.0,3
user_1141,2026-02-02,1.0,1.0,5
user_1141,2026-02-09,2.0,2.0,5
user_1141,2026-02-16,1.0,1.0,5
user_1141,2026-02-23,0.0,0.0,12
user_1141,2026-03-02,0.0,0.0,19
user_1141,2026-03-09,0.0,0.0,26
user_1141,2026-03-16,0.0,0.0,33
user_1141,2026-03-23,0.0,0.0,40
user_1141,2026-03-30,0.0,0.0,47
user_1141,2026-04-06,0.0,0.0,54
user_1141,2026-04-13,0.0,0.0,61
user_1142,2025-08-25,3.0,3.0,2
user_1142,2025-09-01,4.0,3.0,1
user_1142,2025-09-08,1.0,1.0,3
user_1142,2025-09-15,2.0,1.0,0
user_1142,2025-09-22,4.0,2.0,1
user_1142,2025-09-29,2.0,1.0,4
user_1142,2025-10-06,3.0,3.0,0
user_1142,2025-10-13,4.0,4.0,3
user_1142,2025-10-20,6.0,4.0,0
user_1142,2025-10-27,6.0,4.0,2
user_1142,2025-11-03,0.0,0.0,9
user_1142,2025-11-10,0.0,0.0,16
user_1142,2025-11-17,0.0,0.0,23
user_1142,2025-11-24,0.0,0.0,30
user_1142,2025-12-01,0.0,0.0,37
user_1142,2025-12-08,0.0,0.0,44
user_1142,2025-12-15,0.0,0.0,51
user_1142,2025-12-22,0.0,0.0,58
user_1142,2025-12-29,0.0,0.0,65
user_1143,2025-11-24,6.0,4.0,0
user_1143,2025-12-01,6.0,3.0,0
user_1143,2025-12-08,10.0,4.0,0
user_1143,2025-12-15,5.0,2.0,3
user_1143,2025-12-22,0.0,0.0,10
user_1143,2025-12-29,0.0,0.0,17
user_1143,2026-01-05,0.0,0.0,24
user_1143,2026-01-12,0.0,0.0,31
user_1143,2026-01-19,0.0,0.0,38
user_1143,2026-01-26,0.0,0.0,45
user_1143,2026-02-02,0.0,0.0,52
user_1143,2026-02-09,0.0,0.0,59
user_1143,2026-02-16,0.0,0.0,66
user_1144,2025-08-25,3.0,2.0,0
user_1144,2025-09-01,3.0,2.0,1
user_1144,2025-09-08,5.0,4.0,0
user_1144,2025-09-15,3.0,2.0,0
user_1144,2025-09-22,3.0,2.0,0
user_1144,2025-09-29,5.0,3.0,0
user_1144,2025-10-06,3.0,2.0,3
user_1144,2025-10-13,1.0,1.0,6
user_1144,2025-10-20,1.0,1.0,5
user_1144,2025-10-27,0.0,0.0,12
user_1144,2025-11-03,0.0,0.0,19
user_1144,2025-11-10,0.0,0.0,26
user_1144,2025-11-17,0.0,0.0,33
user_1144,2025-11-24,0.0,0.0,40
user_1144,2025-12-01,0.0,0.0,47
user_1144,2025-12-08,0.0,0.0,54
user_1144,2025-12-15,0.0,0.0,61
user_1145,2026-01-12,0.0,0.0,0
user_1145,2026-01-19,1.0,1.0,6
user_1145,2026-01-26,3.0,2.0,3
user_1145,2026-02-02,1.0,1.0,5
user_1145,2026-02-09,0.0,0.0,12
user_1145,2026-02-16,0.0,0.0,19
user_1145,2026-02-23,0.0,0.0,26
user_1145,2026-03-02,1.0,1.0,3
user_1145,2026-03-09,1.0,1.0,5
user_1145,2026-03-16,1.0,1.0,4
user_1145,2026-03-23,0.0,0.0,11
user_1145,2026-03-30,0.0,0.0,18
user_1145,2026-04-06,1.0,1.0,6
user_1145,2026-04-13,3.0,1.0,1
user_1145,2026-04-20,0.0,0.0,8
user_1145,2026-04-27,1.0,1.0,6
user_1145,2026-05-04,1.0,1.0,3
user_1145,2026-05-11,0.0,0.0,10
user_1145,2026-05-18,1.0,1.0,3
user_1145,2026-05-25,0.0,0.0,10
user_1145,2026-06-01,0.0,0.0,17
user_1145,2026-06-08,1.0,1.0,1
user_1145,2026-06-15,3.0,2.0,2
user_1145,2026-06-22,0.0,0.0,9
user_1145,2026-06-29,0.0,0.0,16
user_1145,2026-07-06,0.0,0.0,23
user_1145,2026-07-13,0.0,0.0,30
user_1145,2026-07-20,0.0,0.0,37
user_1145,2026-07-27,0.0,0.0,44
user_1145,2026-08-03,0.0,0.0,51
user_1145,2026-08-10,0.0,0.0,58
user_1146,2025-11-17,3.0,2.0,0
user_1146,2025-11-24,3.0,2.0,0
user_1146,2025-12-01,4.0,3.0,1
user_1146,2025-12-08,3.0,3.0,0
user_1146,2025-12-15,2.0,2.0,3
user_1146,2025-12-22,6.0,3.0,0
user_1146,2025-12-29,0.0,0.0,7
user_1146,2026-01-05,0.0,0.0,14
user_1146,2026-01-12,0.0,0.0,21
user_1146,2026-01-19,0.0,0.0,28
user_1146,2026-01-26,0.0,0.0,35
user_1146,2026-02-02,0.0,0.0,42
user_1146,2026-02-09,0.0,0.0,49
user_1146,2026-02-16,0.0,0.0,56
user_1146,2026-02-23,0.0,0.0,63
user_1147,2025-10-06,2.0,2.0,0
user_1147,2025-10-13,3.0,2.0,1
user_1147,2025-10-20,1.0,1.0,2
user_1147,2025-10-27,3.0,1.0,0
user_1147,2025-11-03,4.0,3.0,2
user_1147,2025-11-10,0.0,0.0,9
user_1147,2025-11-17,2.0,2.0,0
user_1147,2025-11-24,1.0,1.0,2
user_1147,2025-12-01,2.0,2.0,0
user_1147,2025-12-08,2.0,2.0,4
user_1147,2025-12-15,0.0,0.0,11
user_1147,2025-12-22,1.0,1.0,1
user_1147,2025-12-29,1.0,1.0,0
user_1147,2026-01-05,2.0,2.0,0
user_1147,2026-01-12,2.0,2.0,5
user_1147,2026-01-19,3.0,3.0,0
user_1147,2026-01-26,1.0,1.0,5
user_1147,2026-02-02,0.0,0.0,12
user_1147,2026-02-09,0.0,0.0,19
user_1147,2026-02-16,0.0,0.0,26
user_1147,2026-02-23,0.0,0.0,33
user_1147,2026-03-02,0.0,0.0,40
user_1147,2026-03-09,0.0,0.0,47
user_1147,2026-03-16,0.0,0.0,54
user_1147,2026-03-23,0.0,0.0,61
user_1148,2026-05-18,9.0,4.0,0
user_1148,2026-05-25,5.0,2.0,0
user_1148,2026-06-01,5.0,3.0,0
user_1148,2026-06-08,1.0,1.0,5
user_1148,2026-06-15,0.0,0.0,12
user_1148,2026-06-22,0.0,0.0,19
user_1148,2026-06-29,0.0,0.0,26
user_1148,2026-07-06,0.0,0.0,33
user_1148,2026-07-13,0.0,0.0,40
user_1148,2026-07-20,0.0,0.0,47
user_1148,2026-07-27,0.0,0.0,54
user_1148,2026-08-03,0.0,0.0,61
user_1149,2025-12-15,2.0,1.0,2
user_1149,2025-12-22,2.0,2.0,1
user_1149,2025-12-29,0.0,0.0,8
user_1149,2026-01-05,3.0,2.0,1
user_1149,2026-01-12,2.0,1.0,2
user_1149,2026-01-19,2.0,2.0,2
user_1149,2026-01-26,4.0,2.0,0
user_1149,2026-02-02,4.0,3.0,0
user_1149,2026-02-09,2.0,1.0,3
user_1149,2026-02-16,1.0,1.0,6
user_1149,2026-02-23,0.0,0.0,13
user_1149,2026-03-02,0.0,0.0,20
user_1149,2026-03-09,0.0,0.0,27
user_1149,2026-03-16,0.0,0.0,34
user_1149,2026-03-23,0.0,0.0,41
user_1149,2026-03-30,0.0,0.0,48
user_1149,2026-04-06,0.0,0.0,55
user_1149,2026-04-13,0.0,0.0,62
user_115,2026-05-11,2.0,2.0,2
user_115,2026-05-18,3.0,2.0,1
user_115,2026-05-25,2.0,1.0,2
user_115,2026-06-01,1.0,1.0,4
user_115,2026-06-08,3.0,3.0,0
user_115,2026-06-15,1.0,1.0,6
user_115,2026-06-22,4.0,4.0,1
user_115,2026-06-29,1.0,1.0,6
user_115,2026-07-06,1.0,1.0,4
user_115,2026-07-13,0.0,0.0,11
user_115,2026-07-20,0.0,0.0,18
user_115,2026-07-27,0.0,0.0,25
user_115,2026-08-03,0.0,0.0,32
user_115,2026-08-10,0.0,0.0,39
user_1150,2026-05-11,1.0,1.0,0
user_1150,2026-05-18,2.0,2.0,0
user_1150,2026-05-25,5.0,3.0,1
user_1150,2026-06-01,3.0,3.0,2
user_1150,2026-06-08,3.0,3.0,2
user_1150,2026-06-15,1.0,1.0,0
user_1150,2026-06-22,4.0,2.0,2
user_1150,2026-06-29,0.0,0.0,9
user_1150,2026-07-06,0.0,0.0,16
user_1150,2026-07-13,0.0,0.0,23
user_1150,2026-07-20,0.0,0.0,30
user_1150,2026-07-27,0.0,0.0,37
user_1150,2026-08-03,0.0,0.0,44
user_1150,2026-08-10,0.0,0.0,51
user_1151,2026-01-05,1.0,1.0,1
user_1151,2026-01-12,2.0,2.0,4
user_1151,2026-01-19,3.0,2.0,0
user_1151,2026-01-26,0.0,0.0,7
user_1151,2026-02-02,2.0,2.0,3
user_1151,2026-02-09,3.0,2.0,3
user_1151,2026-02-16,1.0,1.0,5
user_1151,2026-02-23,1.0,1.0,4
user_1151,2026-03-02,2.0,2.0,0
user_1151,2026-03-09,0.0,0.0,7
user_1151,2026-03-16,0.0,0.0,14
user_1151,2026-03-23,1.0,1.0,2
user_1151,2026-03-30,2.0,2.0,0
user_1151,2026-04-06,1.0,1.0,6
user_1151,2026-04-13,2.0,2.0,3
user_1151,2026-04-20,0.0,0.0,10
user_1151,2026-04-27,1.0,1.0,5
user_1151,2026-05-04,0.0,0.0,12
user_1151,2026-05-11,0.0,0.0,19
user_1151,2026-05-18,0.0,0.0,26
user_1151,2026-05-25,0.0,0.0,33
user_1151,2026-06-01,0.0,0.0,40
user_1151,2026-06-08,0.0,0.0,47
user_1151,2026-06-15,0.0,0.0,54
user_1151,2026-06-22,0.0,0.0,61
user_1152,2025-12-15,0.0,0.0,1
user_1152,2025-12-22,2.0,2.0,1
user_1152,2025-12-29,1.0,1.0,6
user_1152,2026-01-05,1.0,1.0,6
user_1152,2026-01-12,1.0,1.0,6
user_1152,2026-01-19,2.0,2.0,3
user_1152,2026-01-26,3.0,2.0,1
user_1152,2026-02-02,1.0,1.0,2
user_1152,2026-02-09,2.0,2.0,0
user_1152,2026-02-16,2.0,2.0,1
user_1152,2026-02-23,2.0,2.0,1
user_1152,2026-03-02,1.0,1.0,0
user_1152,2026-03-09,2.0,2.0,0
user_1152,2026-03-16,1.0,1.0,3
user_1152,2026-03-23,0.0,0.0,10
user_1152,2026-03-30,2.0,1.0,1
user_1152,2026-04-06,0.0,0.0,8
user_1152,2026-04-13,0.0,0.0,15
user_1152,2026-04-20,2.0,2.0,3
user_1152,2026-04-27,0.0,0.0,10
user_1152,2026-05-04,0.0,0.0,17
user_1152,2026-05-11,0.0,0.0,24
user_1152,2026-05-18,0.0,0.0,31
user_1152,2026-05-25,0.0,0.0,38
user_1152,2026-06-01,0.0,0.0,45
user_1152,2026-06-08,0.0,0.0,52
user_1152,2026-06-15,0.0,0.0,59
user_1152,2026-06-22,0.0,0.0,66
user_1153,2026-04-27,1.0,1.0,1
user_1153,2026-05-04,4.0,2.0,0
user_1153,2026-05-11,1.0,1.0,3
user_1153,2026-05-18,6.0,4.0,0
user_1153,2026-05-25,7.0,3.0,0
user_1153,2026-06-01,2.0,1.0,3
user_1153,2026-06-08,3.0,3.0,1
user_1153,2026-06-15,3.0,3.0,1
user_1153,2026-06-22,1.0,1.0,2
user_1153,2026-06-29,1.0,1.0,6
user_1153,2026-07-06,0.0,0.0,13
user_1153,2026-07-13,0.0,0.0,20
user_1153,2026-07-20,0.0,0.0,27
user_1153,2026-07-27,0.0,0.0,34
user_1153,2026-08-03,0.0,0.0,41
user_1153,2026-08-10,0.0,0.0,48
user_1154,2025-12-15,1.0,1.0,0
user_1154,2025-12-22,3.0,2.0,0
user_1154,2025-12-29,3.0,2.0,0
user_1154,2026-01-05,1.0,1.0,0
user_1154,2026-01-12,5.0,4.0,0
user_1154,2026-01-19,2.0,2.0,4
user_1154,2026-01-26,2.0,1.0,6
user_1154,2026-02-02,0.0,0.0,13
user_1154,2026-02-09,1.0,1.0,1
user_1154,2026-02-16,3.0,2.0,5
user_1154,2026-02-23,0.0,0.0,12
user_1154,2026-03-02,0.0,0.0,19
user_1154,2026-03-09,0.0,0.0,26
user_1154,2026-03-16,0.0,0.0,33
user_1154,2026-03-23,0.0,0.0,40
user_1154,2026-03-30,0.0,0.0,47
user_1154,2026-04-06,0.0,0.0,54
user_1154,2026-04-13,0.0,0.0,61
user_1155,2026-03-09,1.0,1.0,2
user_1155,2026-03-16,2.0,2.0,4
user_1155,2026-03-23,0.0,0.0,11
user_1155,2026-03-30,2.0,2.0,1
user_1155,2026-04-06,2.0,2.0,3
user_1155,2026-04-13,0.0,0.0,10
user_1155,2026-04-20,0.0,0.0,17
user_1155,2026-04-27,1.0,1.0,5
user_1155,2026-05-04,1.0,1.0,6
user_1155,2026-05-11,0.0,0.0,13
user_1155,2026-05-18,1.0,1.0,6
user_1155,2026-05-25,0.0,0.0,13
user_1155,2026-06-01,0.0,0.0,20
user_1155,2026-06-08,0.0,0.0,27
user_1155,2026-06-15,1.0,1.0,1
user_1155,2026-06-22,0.0,0.0,8
user_1155,2026-06-29,1.0,1.0,5
user_1155,2026-07-06,1.0,1.0,3
user_1155,2026-07-13,2.0,2.0,0
user_1155,2026-07-20,3.0,2.0,3
user_1155,2026-07-27,5.0,3.0,0
user_1155,2026-08-03,0.0,0.0,7
user_1155,2026-08-10,0.0,0.0,14
user_1156,2025-12-15,0.0,0.0,3
user_1156,2025-12-22,2.0,2.0,0
user_1156,2025-12-29,3.0,3.0,2
user_1156,2026-01-05,2.0,2.0,0
user_1156,2026-01-12,1.0,1.0,3
user_1156,2026-01-19,3.0,2.0,0
user_1156,2026-01-26,1.0,1.0,3
user_1156,2026-02-02,2.0,2.0,4
user_1156,2026-02-09,3.0,2.0,0
user_1156,2026-02-16,0.0,0.0,7
user_1156,2026-02-23,5.0,2.0,2
user_1156,2026-03-02,2.0,1.0,1
user_1156,2026-03-09,3.0,2.0,1
user_1156,2026-03-16,2.0,2.0,1
user_1156,2026-03-23,2.0,2.0,2
user_1156,2026-03-30,0.0,0.0,9
user_1156,2026-04-06,0.0,0.0,16
user_1156,2026-04-13,0.0,0.0,23
user_1156,2026-04-20,0.0,0.0,30
user_1156,2026-04-27,0.0,0.0,37
user_1156,2026-05-04,0.0,0.0,44
user_1156,2026-05-11,0.0,0.0,51
user_1156,2026-05-18,0.0,0.0,58
user_1156,2026-05-25,0.0,0.0,65
user_1157,2026-05-18,4.0,2.0,2
user_1157,2026-05-25,11.0,4.0,0
user_1157,2026-06-01,9.0,3.0,1
user_1157,2026-06-08,2.0,1.0,3
user_1157,2026-06-15,0.0,0.0,10
user_1157,2026-06-22,0.0,0.0,17
user_1157,2026-06-29,0.0,0.0,24
user_1157,2026-07-06,0.0,0.0,31
user_1157,2026-07-13,0.0,0.0,38
user_1157,2026-07-20,0.0,0.0,45
user_1157,2026-07-27,0.0,0.0,52
user_1157,2026-08-03,0.0,0.0,59
user_1157,2026-08-10,0.0,0.0,66
user_1158,2026-05-11,4.0,3.0,0
user_1158,2026-05-18,2.0,2.0,1
user_1158,2026-05-25,4.0,3.0,4
user_1158,2026-06-01,7.0,3.0,0
user_1158,2026-06-08,6.0,4.0,0
user_1158,2026-06-15,4.0,4.0,1
user_1158,2026-06-22,1.0,1.0,6
user_1158,2026-06-29,0.0,0.0,13
user_1158,2026-07-06,0.0,0.0,20
user_1158,2026-07-13,0.0,0.0,27
user_1158,2026-07-20,0.0,0.0,34
user_1158,2026-07-27,0.0,0.0,41
user_1158,2026-08-03,0.0,0.0,48
user_1158,2026-08-10,0.0,0.0,55
user_1159,2026-03-09,0.0,0.0,0
user_1159,2026-03-16,0.0,0.0,7
user_1159,2026-03-23,6.0,4.0,1
user_1159,2026-03-30,2.0,2.0,0
user_1159,2026-04-06,2.0,2.0,6
user_1159,2026-04-13,5.0,3.0,0
user_1159,2026-04-20,7.0,3.0,0
user_1159,2026-04-27,0.0,0.0,7
user_1159,2026-05-04,0.0,0.0,14
